"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"291","EDAY","KIRKWALL",0.0632,35,49
"292","EDINBURGH","GLASGOW",0.0579,36,40
"293","EDINBURGH","GLOUCESTERSHIRE",0,36,41
"294","EDINBURGH","GUERNSEY",0.246,36,42
"295","EDINBURGH","HUMBERSIDE",0.1088,36,43
"296","EDINBURGH","INVERNESS",2e-04,36,44
"297","EDINBURGH","ISLAY",0.0036,36,45
"298","EDINBURGH","ISLE OF MAN",0.0085,36,46
"299","EDINBURGH","JERSEY",0.8247,36,47
"300","EDINBURGH","KIRKWALL",1.0369,36,49
"301","EDINBURGH","LEEDS BRADFORD",1.781,36,50
"302","EDINBURGH","LEEMING",0,36,79
"303","EDINBURGH","MANCHESTER",8.8715,36,53
"304","EDINBURGH","NEWCASTLE",0.0079,36,54
"305","EDINBURGH","NORTHOLT",0,36,76
"306","EDINBURGH","NORWICH",1.6765,36,56
"307","EDINBURGH","PLYMOUTH",0.7041,36,63
"308","EDINBURGH","PRESTWICK",0,36,57
"309","EDINBURGH","SOUTHAMPTON",1.4352,36,59
"310","EDINBURGH","SUMBURGH",0.9313,36,60
"311","EDINBURGH","UNST",0.7381,36,73
"312","EDINBURGH","WICK",0.219,36,61
"313","EXETER","GLASGOW",0.0144,37,40
"314","EXETER","GUERNSEY",1.2221,37,42
"315","EXETER","ISLES OF SCILLY (ST.MARYS)",0.5604,37,80
"316","EXETER","JERSEY",1.8992,37,47
"317","EXETER","LANDS END (ST JUST)",0,37,81
"318","EXETER","LEEDS BRADFORD",0,37,50
"319","EXETER","LIVERPOOL",2e-04,37,51
"320","EXETER","MANCHESTER",0,37,53
"321","EXETER","NEWCASTLE",0,37,54
"322","EXETER","NORTHOLT",0.0038,37,76
"323","EXETER","NORWICH",0,37,56
"324","FAIR ISLE","KIRKWALL",0,38,49
"325","FAIR ISLE","LERWICK (TINGWALL)",2e-04,38,82
"326","FAIR ISLE","SUMBURGH",0.018,38,60
"327","FILTON","JERSEY",0.0088,39,47
"328","FILTON","LIVERPOOL",0.0035,39,51
"329","GLASGOW","GLOUCESTERSHIRE",0.0023,40,41
"330","GLASGOW","GUERNSEY",0.2342,40,42
"331","GLASGOW","HUMBERSIDE",0.4265,40,43
"332","GLASGOW","INVERNESS",0.0683,40,44
"333","GLASGOW","ISLAY",1.825,40,45
"334","GLASGOW","ISLE OF MAN",1.7755,40,46
"335","GLASGOW","JERSEY",3.508,40,47
"336","GLASGOW","KINLOSS",0.0028,40,71
"337","GLASGOW","KIRKWALL",3.8193,40,49
"338","GLASGOW","LEEDS BRADFORD",2.2267,40,50
"339","GLASGOW","LIVERPOOL",0.0058,40,51
"340","GLASGOW","MANCHESTER",9.9364,40,53
"341","GLASGOW","NEWCASTLE",0.0771,40,54
"342","GLASGOW","NORWICH",0.0134,40,56
"343","GLASGOW","PLYMOUTH",0.7259,40,63
"344","GLASGOW","PRESTWICK",0.0055,40,57
"345","GLASGOW","SOUTHAMPTON",1.9009,40,59
"346","GLASGOW","STORNOWAY",5.1325,40,68
"347","GLASGOW","SUMBURGH",0.6065,40,60
"348","GLASGOW","TIREE",0.4166,40,83
"349","GLOUCESTERSHIRE","GUERNSEY",0.014,41,42
"350","GLOUCESTERSHIRE","JERSEY",0.1585,41,47
"351","GLOUCESTERSHIRE","NEWCASTLE",0.0067,41,54
"352","GLOUCESTERSHIRE","NORTHOLT",0,41,76
"353","GUERNSEY","HATFIELD",0.0043,42,84
"354","GUERNSEY","JERSEY",18.5557,42,47
