"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"177","BRISTOL","EDINBURGH",30.5235,17,27
"178","BRISTOL","FILTON",0,17,31
"179","BRISTOL","GLASGOW",25.7445,17,33
"180","BRISTOL","GUERNSEY",2.367,17,35
"181","BRISTOL","HAWARDEN",0.8468,17,36
"182","BRISTOL","INVERNESS",8.1231,17,38
"183","BRISTOL","ISLE OF MAN",0.5179,17,39
"184","BRISTOL","ISLES OF SCILLY (ST.MARYS)",0,17,40
"185","BRISTOL","JERSEY",3.9779,17,41
"186","BRISTOL","LEEDS BRADFORD",0.0916,17,44
"187","BRISTOL","MANCHESTER",0.0078,17,47
"188","BRISTOL","NEWCASTLE",17.5587,17,49
"189","BRISTOL","SOUTHAMPTON",0,17,54
"190","CAMBRIDGE","CARDIFF WALES",0.0073,18,20
"191","CAMBRIDGE","JERSEY",0.1131,18,41
"192","CAMBRIDGE","NEWCASTLE",0.0012,18,49
"193","CAMPBELTOWN","GLASGOW",0.9251,19,33
"194","CAMPBELTOWN","ISLAY",0.0052,19,59
"195","CAMPBELTOWN","PRESTWICK",0.0062,19,60
"196","CARDIFF WALES","DURHAM TEES VALLEY",0.0073,20,24
"197","CARDIFF WALES","EAST MIDLANDS INTERNATIONAL",0.0059,20,25
"198","CARDIFF WALES","EDINBURGH",7.6956,20,27
"199","CARDIFF WALES","FARNBOROUGH",0.0143,20,30
"200","CARDIFF WALES","GLASGOW",4.8217,20,33
"201","CARDIFF WALES","HUMBERSIDE",0.0187,20,37
"202","CARDIFF WALES","ISLE OF MAN",0,20,39
"203","CARDIFF WALES","JERSEY",1.0637,20,41
"204","CARDIFF WALES","LEEDS BRADFORD",0.0093,20,44
"205","CARDIFF WALES","LIVERPOOL (JOHN LENNON)",0.0381,20,46
"206","CARDIFF WALES","MANCHESTER",0.0632,20,47
"207","CARDIFF WALES","NEWCASTLE",1.2546,20,49
"208","CARDIFF WALES","NORWICH",0.0232,20,51
"209","CARDIFF WALES","SOUTHAMPTON",0.0032,20,54
"210","CITY OF DERRY (EGLINTON)","LIVERPOOL (JOHN LENNON)",9.0755,21,46
"211","CITY OF DERRY (EGLINTON)","PRESTWICK",6.9454,21,60
"212","DONCASTER SHEFFIELD","FARNBOROUGH",0,22,30
"213","DONCASTER SHEFFIELD","JERSEY",0.3405,22,41
"214","DUNDEE","DURHAM TEES VALLEY",0,23,24
"215","DUNDEE","EAST MIDLANDS INTERNATIONAL",0,23,25
"216","DUNDEE","HUMBERSIDE",0,23,37
"217","DUNDEE","JERSEY",0.1674,23,41
"218","DUNDEE","KIRKWALL",0,23,42
"219","DUNDEE","MANCHESTER",0,23,47
"220","DUNDEE","NEWCASTLE",0,23,49
"221","DUNDEE","SOUTHAMPTON",0,23,54
"222","DUNDEE","SUMBURGH",0,23,56
"223","DURHAM TEES VALLEY","FARNBOROUGH",0.0105,24,30
"224","DURHAM TEES VALLEY","JERSEY",0.1914,24,41
"225","DURHAM TEES VALLEY","LIVERPOOL (JOHN LENNON)",0.0063,24,46
"226","DURHAM TEES VALLEY","NEWCASTLE",0.014,24,49
"227","DURHAM TEES VALLEY","SOUTHAMPTON",0.0014,24,54
"228","EAST MIDLANDS INTERNATIONAL","EDINBURGH",8.6709,25,27
"229","EAST MIDLANDS INTERNATIONAL","FARNBOROUGH",0.0036,25,30
"230","EAST MIDLANDS INTERNATIONAL","GLASGOW",8.5531,25,33
"231","EAST MIDLANDS INTERNATIONAL","GUERNSEY",2.8738,25,35
"232","EAST MIDLANDS INTERNATIONAL","JERSEY",2.5998,25,41
"233","EAST MIDLANDS INTERNATIONAL","LEEDS BRADFORD",0,25,44
"234","EAST MIDLANDS INTERNATIONAL","NEWCASTLE",0,25,49
"235","EAST MIDLANDS INTERNATIONAL","NEWQUAY",0,25,50
"236","EDAY","KIRKWALL",0.075,26,42
"237","EDINBURGH","EXETER",3.6523,27,28
"238","EDINBURGH","FARNBOROUGH",0.0039,27,30
"239","EDINBURGH","GLASGOW",0,27,33
"240","EDINBURGH","ISLAY",0,27,59
"241","EDINBURGH","ISLE OF MAN",0.4152,27,39
"242","EDINBURGH","JERSEY",0.9187,27,41
"243","EDINBURGH","KIRKWALL",4.3497,27,42
"244","EDINBURGH","LEEDS BRADFORD",0,27,44
"245","EDINBURGH","MANCHESTER",11.8516,27,47
"246","EDINBURGH","MANSTON (KENT INT)",0,27,48
"247","EDINBURGH","NEWQUAY",0.4481,27,50
"248","EDINBURGH","NORWICH",2.4668,27,51
"249","EDINBURGH","OXFORD (KIDLINGTON)",0.4061,27,53
"250","EDINBURGH","SOUTHAMPTON",20.7566,27,54
